47,IFSPC@MPINAS,-22.874958,-47.103256,0.82,630.9,18:29:14,DRONE,-105
48,IFSPC@MPINAS,-22.874958,-47.103256,0.96,631.4,18:29:15,DRONE,-105
49,IFSPC@MPINAS,-22.874958,-47.103256,0.96,631.4,18:29:21,DRONE,-104
50,IFSPC@MPINAS,-22.87496,-47.103252,0.82,630.9,18:29:31,DRONE,-106
51,IFSPC@MPINAS,-22.874968,-47.103256,0.87,631.4,18:29:37,DRONE,-107
52,IFSPC@MPINAS,-22.874971,-47.10326,0.8,633.0,18:29:43,DRONE,-109
59,IFSPC@MPINAS,-22.874924,-47.103226,0.8,628.0,18:30:18,SOLO,-112
92,IFSPC@MPINAS,-22.878416,-47.093227,0.83,655.7,18:33:34,SOLO,-113
1,IFSPC@MPINAS,-22.878428,-47.093224,0.83,654.3,18:33:54,DRONE,-108
2,IFSPC@MPINAS,-22.878429,-47.093224,0.83,654.3,18:34:4,DRONE,-104
3,IFSPC@MPINAS,-22.878431,-47.093224,0.83,654.5,18:34:10,DRONE,-104
0,IFSPC@MPINAS,-22.878433,-47.093227,0.83,654.3,18:34:22,DRONE,-105
2,IFSPC@MPINAS,-22.878431,-47.093227,0.83,654.3,18:34:33,DRONE,-104
3,IFSPC@MPINAS,-22.878429,-47.093231,0.75,654.1,18:34:39,DRONE,-105
4,IFSPC@MPINAS,-22.878429,-47.093231,0.83,654.0,18:34:40,DRONE,-104
5,IFSPC@MPINAS,-22.878426,-47.093231,0.75,654.0,18:34:50,DRONE,-104
6,IFSPC@MPINAS,-22.878426,-47.093231,0.75,653.5,18:34:51,DRONE,-104
7,IFSPC@MPINAS,-22.878424,-47.093231,0.75,653.2,18:34:57,DRONE,-103
8,IFSPC@MPINAS,-22.878424,-47.093231,0.75,653.0,18:35:2,DRONE,-103
9,IFSPC@MPINAS,-22.878424,-47.093231,0.75,652.6,18:35:8,DRONE,-103
10,IFSPC@MPINAS,-22.878426,-47.093235,0.75,652.6,18:35:14,DRONE,-104
11,IFSPC@MPINAS,-22.878428,-47.093235,0.83,652.4,18:35:24,DRONE,-103
